image 1/448 E:\University\PythonProject\UltralyticsPotholes\potholes\part1\00c9sdfq.jpg: 640x480 1 potholes, 88.8ms
image 123/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\ryqa27ey.jpg: 384x640 2 potholess, 18.0ms
image 124/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\ryt153tw.jpg: 448x640 1 potholes, 20.9ms
image 125/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\rz0pvf0p.jpg: 640x480 6 potholess, 19.9ms
image 126/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\rzafupdv.jpg: 384x640 (no detections), 17.0ms
image 127/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\rzarbmui.jpg: 640x512 8 potholess, 19.9ms
image 128/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\rzdww4at.jpg: 384x640 3 potholess, 17.0ms
image 129/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\rzeb68pr.jpg: 384x640 4 potholess, 16.0ms
image 130/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s0412rwc.jpg: 512x640 2 potholess, 19.9ms
image 131/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s04ecz30.jpg: 640x480 1 potholes, 20.9ms
image 132/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s04j66dy.jpg: 640x640 (no detections), 24.9ms
image 133/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s0hoh72b.jpg: 384x640 1 potholes, 18.0ms
image 134/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s0s0zcrr.jpg: 640x512 1 potholes, 20.9ms
image 135/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s0un6brf.jpg: 288x640 2 potholess, 16.0ms
image 136/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s1a39k15.jpg: 384x640 3 potholess, 17.0ms
image 137/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s1ldycqq.jpg: 384x640 1 potholes, 17.0ms
image 138/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s2a345ne.jpg: 320x640 2 potholess, 16.0ms
image 139/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s2wnc9r0.jpg: 640x480 3 potholess, 20.9ms
image 140/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s33gd95e.jpg: 416x640 1 potholes, 21.9ms
image 141/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s38n3enn.jpg: 448x640 3 potholess, 21.9ms
image 142/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s3mbgaj7.jpg: 384x640 12 potholess, 18.0ms
image 143/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s3ujia4s.jpg: 384x640 2 potholess, 17.0ms
image 144/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s4bt39j7.jpg: 480x640 (no detections), 20.9ms
image 145/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s4uhq9l3.jpg: 384x640 1 potholes, 16.0ms
image 146/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s4vtq7xr.jpg: 416x640 1 potholes, 21.9ms
image 147/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s50196xa.jpg: 224x640 (no detections), 14.0ms
image 148/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s5ershhl.jpg: 640x640 1 potholes, 23.9ms
image 149/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s5fgnvz3.jpg: 544x640 2 potholess, 21.9ms
image 150/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s6bgocd5.jpg: 448x640 10 potholess, 19.9ms
image 151/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s6d4ju5c.jpg: 448x640 3 potholess, 19.9ms
image 152/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s6k2x3x4.jpg: 384x640 2 potholess, 18.0ms
image 153/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s72gox2m.jpg: 640x640 (no detections), 24.9ms
image 154/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s83g5ukx.jpg: 640x640 (no detections), 23.9ms
image 155/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s84yozwf.jpg: 480x640 6 potholess, 21.9ms
image 156/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s94pvju1.jpg: 640x480 (no detections), 20.9ms
image 157/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s9aek7lb.jpg: 448x640 6 potholess, 21.9ms
image 158/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\s9ytq7ql.jpg: 480x640 2 potholess, 21.9ms
image 159/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\saozyz5w.jpg: 480x640 1 potholes, 20.9ms
image 160/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\saz7hspt.jpg: 480x640 1 potholes, 20.9ms
image 161/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sbgs31ji.jpg: 448x640 10 potholess, 20.9ms
image 162/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sbmsjjto.jpg: 448x640 7 potholess, 20.9ms
image 163/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sbsdwnc4.jpg: 480x640 3 potholess, 22.9ms
image 164/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sc8lpthj.jpg: 448x640 7 potholess, 20.9ms
image 165/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\scd30eo9.jpg: 480x640 21 potholess, 21.9ms
image 166/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\scho879w.jpg: 640x480 3 potholess, 19.9ms
image 167/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sciie88b.jpg: 384x640 2 potholess, 17.0ms
image 168/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\scz2y9lo.jpg: 640x480 4 potholess, 19.9ms
image 169/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sdblu2ri.jpg: 384x640 3 potholess, 17.0ms
image 170/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\se47xd3u.jpg: 384x640 1 potholes, 17.0ms
image 171/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\se6buv1p.jpg: 480x640 1 potholes, 28.9ms
image 172/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sfbybxzv.jpg: 480x640 3 potholess, 21.9ms
image 173/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sfu2cvo3.jpg: 320x640 3 potholess, 16.0ms
image 174/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sfvo9cyj.jpg: 384x640 1 potholes, 16.0ms
image 175/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sfxeqmme.jpg: 384x640 1 potholes, 16.0ms
image 176/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sgdb7mhw.jpg: 448x640 1 potholes, 20.9ms
image 177/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sgyo60ix.jpg: 640x640 3 potholess, 23.9ms
image 178/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sh8232oz.jpg: 448x640 4 potholess, 21.9ms
image 179/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\shkwhebh.jpg: 640x640 (no detections), 24.9ms
image 180/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sidbcwrd.jpg: 448x640 1 potholes, 21.9ms
image 181/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sit7qukr.jpg: 640x480 6 potholess, 19.9ms
image 182/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\siut1bid.jpg: 640x480 2 potholess, 19.9ms
image 183/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sj1em3kb.jpg: 384x640 4 potholess, 17.0ms
image 184/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sj2vzkce.jpg: 512x640 4 potholess, 20.9ms
image 185/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sjg4w41o.jpg: 480x640 2 potholess, 21.9ms
image 186/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sjjdstq6.jpg: 480x640 4 potholess, 21.9ms
image 187/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sjk1lutx.jpg: 640x640 2 potholess, 23.9ms
image 188/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sjqyzmsp.jpg: 448x640 1 potholes, 20.9ms
image 189/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sk3jtseo.jpg: 480x640 1 potholes, 23.9ms
image 190/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sk5cpw7p.jpg: 384x640 4 potholess, 18.0ms
image 191/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sk7q6dji.jpg: 448x640 (no detections), 22.9ms
image 192/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\skc1mm49.jpg: 352x640 1 potholes, 17.0ms
image 193/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\skk9bite.jpg: 640x512 1 potholes, 21.9ms
image 194/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\skpmsg2e.jpg: 480x640 4 potholess, 21.9ms
image 195/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\skrhr1ui.jpg: 448x640 4 potholess, 21.9ms
image 196/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\slifadb6.jpg: 384x640 19 potholess, 16.0ms
image 197/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\slvybxux.jpg: 384x640 4 potholess, 17.0ms
image 198/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sm4qli26.jpg: 640x480 (no detections), 18.9ms
image 199/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sn4arphf.jpg: 384x640 3 potholess, 16.0ms
image 200/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sngrk0ql.jpg: 640x480 (no detections), 19.9ms
image 201/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\snp0i90d.jpg: 448x640 (no detections), 21.9ms
image 202/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\so8g698d.jpg: 448x640 1 potholes, 19.9ms
image 203/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sovig1uw.jpg: 352x640 2 potholess, 15.0ms
image 204/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sox83ri2.jpg: 384x640 1 potholes, 17.0ms
image 205/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sp643o3z.jpg: 480x640 (no detections), 21.9ms
image 206/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\spfbjddl.jpg: 640x640 4 potholess, 24.9ms
image 207/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\spun3w5b.jpg: 384x640 2 potholess, 18.0ms
image 208/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sq5m4wa8.jpg: 448x640 2 potholess, 22.9ms
image 209/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sq8yv1xh.jpg: 448x640 (no detections), 19.9ms
image 210/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sqe4s8ar.jpg: 448x640 3 potholess, 21.9ms
image 211/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sqiyrdgh.jpg: 640x640 3 potholess, 23.9ms
image 212/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sr1rrjkl.jpg: 480x640 1 potholes, 22.9ms
image 213/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sr6gdod8.jpg: 384x640 (no detections), 17.0ms
image 214/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sre0i4cb.jpg: 640x640 (no detections), 24.9ms
image 215/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\srj280ao.jpg: 448x640 1 potholes, 21.9ms
image 216/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sruk8wee.jpg: 384x640 1 potholes, 17.0ms
image 217/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\ss411cjd.jpg: 448x640 2 potholess, 20.9ms
image 218/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\ss4baisi.jpg: 640x640 3 potholess, 24.9ms
image 219/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\ss5mr29n.jpg: 416x640 (no detections), 20.9ms
image 220/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\ssmx4twm.jpg: 480x640 (no detections), 21.9ms
image 221/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\st70yqj5.jpg: 448x640 1 potholes, 21.9ms
image 222/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\std0n9t8.jpg: 480x640 3 potholess, 21.9ms
image 223/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\stx0jbdc.jpg: 640x480 6 potholess, 18.9ms
image 224/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\su0pxzri.jpg: 480x640 2 potholess, 22.9ms
image 225/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sudsmk94.jpg: 448x640 4 potholess, 20.9ms
image 226/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\suitg178.jpg: 384x640 (no detections), 17.0ms
image 227/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\suq1co17.jpg: 640x480 2 potholess, 19.9ms
image 228/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sv8cgvp5.jpg: 416x640 11 potholess, 20.9ms
image 229/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sviu1sfp.jpg: 480x640 1 potholes, 22.9ms
image 230/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\svv3v91g.jpg: 640x640 (no detections), 24.9ms
image 231/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\swc9swlh.jpg: 384x640 1 potholes, 18.0ms
image 232/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\swly9udw.jpg: 448x640 6 potholess, 20.9ms
image 233/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\swze9my3.jpg: 640x480 (no detections), 20.9ms
image 234/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sxc3q02o.jpg: 480x640 3 potholess, 22.9ms
image 235/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sy3nsxrl.jpg: 640x416 4 potholess, 83.8ms
image 236/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sycucfrc.jpg: 640x640 1 potholes, 23.9ms
image 237/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\syzb555e.jpg: 480x640 2 potholess, 21.9ms
image 238/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\sz9rhy3j.jpg: 640x480 3 potholess, 19.9ms
image 239/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\szgp75c1.jpg: 480x640 4 potholess, 20.9ms
image 240/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\szjhklb0.jpg: 480x640 2 potholess, 19.9ms
image 241/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\szl9uaoo.jpg: 416x640 (no detections), 19.9ms
image 242/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\szwzvl6y.jpg: 448x640 5 potholess, 20.9ms
image 243/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t01eozrq.jpg: 448x640 1 potholes, 20.9ms
image 244/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t03k70uz.jpg: 384x640 2 potholess, 18.0ms
image 245/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t04zweyd.jpg: 352x640 5 potholess, 17.0ms
image 246/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t0bgz7ax.jpg: 448x640 2 potholess, 19.9ms
image 247/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t0p2tmvs.jpg: 384x640 1 potholes, 17.0ms
image 248/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t158i4in.jpg: 384x640 1 potholes, 15.0ms
image 249/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t2yg2ewc.jpg: 480x640 2 potholess, 20.9ms
image 250/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t328qq0e.jpg: 448x640 2 potholess, 22.9ms
image 251/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t49z4u8o.jpg: 384x640 1 potholes, 18.0ms
image 252/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t53kzfgz.jpg: 640x480 1 potholes, 21.9ms
image 253/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t61goflx.jpg: 448x640 3 potholess, 25.9ms
image 254/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t6hc6zst.jpg: 480x640 4 potholess, 31.9ms
image 255/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t6ky1akc.jpg: 416x640 2 potholess, 32.9ms
image 256/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t6lgjio3.jpg: 384x640 3 potholess, 25.9ms
image 257/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t744lxom.jpg: 384x640 4 potholess, 23.9ms
image 258/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t7qhybqt.jpg: 480x640 2 potholess, 32.9ms
image 259/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t7vnz98o.jpg: 640x640 (no detections), 26.9ms
image 260/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t8cse8ck.jpg: 640x544 (no detections), 24.9ms
image 261/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t8qtgzmh.jpg: 640x480 1 potholes, 21.9ms
image 262/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t9mermfl.jpg: 448x640 1 potholes, 23.9ms
image 263/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\t9p7ecl4.jpg: 416x640 1 potholes, 20.9ms
image 264/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\ta1ifk1h.jpg: 352x640 2 potholess, 16.0ms
image 265/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tam35hde.jpg: 640x480 1 potholes, 19.9ms
image 266/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tamn2mmz.jpg: 448x640 (no detections), 20.9ms
image 267/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tau5ujcd.jpg: 480x640 (no detections), 20.9ms
image 268/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tax1cdgl.jpg: 480x640 1 potholes, 20.9ms
image 269/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tb6s29zi.jpg: 448x640 (no detections), 20.9ms
image 270/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tb8xajrl.jpg: 384x640 (no detections), 17.0ms
image 271/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tbdux0xb.jpg: 640x640 (no detections), 25.9ms
image 272/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tbzr6zsr.jpg: 448x640 (no detections), 21.9ms
image 273/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tc3robyh.jpg: 480x640 (no detections), 21.9ms
image 274/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tc8vp879.jpg: 384x640 1 potholes, 16.0ms
image 275/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tcv1rkeg.jpg: 640x640 (no detections), 23.9ms
image 276/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tdj7ay37.jpg: 416x640 1 potholes, 21.9ms
image 277/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tdmite1q.jpg: 448x640 2 potholess, 20.9ms
image 278/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tdp2oacx.jpg: 448x640 (no detections), 20.9ms
image 279/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\telh9555.jpg: 640x448 2 potholess, 19.9ms
image 280/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\temv12zh.jpg: 448x640 2 potholess, 19.9ms
image 281/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tenwuntm.jpg: 640x480 2 potholess, 18.9ms
image 282/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tf3n8sni.jpg: 640x640 1 potholes, 24.9ms
image 283/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tfkebvqy.jpg: 640x640 2 potholess, 23.9ms
image 284/504 E:\University\PythonProject\UltralyticsPotholes\potholes\part7\tg1939jy.jpg: 384x640 1 potholes, 16.0ms
